Codigo_temporada;Codigo_competicion;Codigo_fase;Codigo_grupo;Codigo_equipo;Posicion;Puntos;Partidos_jugados;Partidos_ganados;Partidos_empatados;Partidos_perdidos;Goles_favor;Goles_contra;Nombre_temporada;Nombre_competicion;Nombre_fase;Nombre_grupo;Nombre_deporte;Nombre_categoria;Nombre_equipo;Nombre-Sexo;Nombre_distrito
2015;1         ;1;685;108700;3;3;3;0;3;0;0;0;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MBC LIGA PREBENAJMIN;MINIBALONCESTO                                    ;PREBENJAMIN                                       ;AMPA CEIP INFANTA LEONOR                          ;MIXTO;Fuencarral
2015;1         ;1;685;108701;3;3;3;0;3;0;0;0;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MBC LIGA PREBENAJMIN;MINIBALONCESTO                                    ;PREBENJAMIN                                       ;HALCONES                                          ;MIXTO;Fuencarral
2015;1         ;1;685;108702;5;2;2;0;2;0;0;0;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MBC LIGA PREBENAJMIN;MINIBALONCESTO                                    ;PREBENJAMIN                                       ;CD ESTUDIANTES LAS TABLAS A                       ;MIXTO;Fuencarral
2015;1         ;1;685;108703;1;3;3;0;3;0;0;0;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MBC LIGA PREBENAJMIN;MINIBALONCESTO                                    ;PREBENJAMIN                                       ;CD ESTUDIANTES LAS TABLAS B                       ;MIXTO;Fuencarral
2015;1         ;1;686;106222;1;4;4;0;4;0;0;0;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBC PBJ VIERNES GR.1;MINIBALONCESTO                                    ;PREBENJAMIN                                       ;C.D. EL VALLE A                                   ;MIXTO;Hortaleza
2015;1         ;1;686;106828;1;4;4;0;4;0;0;0;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBC PBJ VIERNES GR.1;MINIBALONCESTO                                    ;PREBENJAMIN                                       ;M¦ VIRGEN                                         ;MIXTO;Hortaleza
2015;1         ;1;686;106888;1;4;4;0;4;0;0;0;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBC PBJ VIERNES GR.1;MINIBALONCESTO                                    ;PREBENJAMIN                                       ;SAN PEDRO APOSTOL                                 ;MIXTO;Hortaleza
2015;1         ;1;686;107009;1;4;4;0;4;0;0;0;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBC PBJ VIERNES GR.1;MINIBALONCESTO                                    ;PREBENJAMIN                                       ;F.E.F.C. STA CATALINA "A"                         ;MIXTO;Hortaleza
2015;1         ;1;686;107260;1;4;4;0;4;0;0;0;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBC PBJ VIERNES GR.1;MINIBALONCESTO                                    ;PREBENJAMIN                                       ;STA MARIA                                         ;MIXTO;Hortaleza
2015;1         ;1;686;108043;1;4;4;0;4;0;0;0;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBC PBJ VIERNES GR.1;MINIBALONCESTO                                    ;PREBENJAMIN                                       ;WILLOUGHBY                                        ;MIXTO;Hortaleza
2015;1         ;1;686;108096;1;4;4;0;4;0;0;0;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBC PBJ VIERNES GR.1;MINIBALONCESTO                                    ;PREBENJAMIN                                       ;LA MERCED                                         ;MIXTO;Hortaleza
2015;1         ;1;686;108568;1;4;4;0;4;0;0;0;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBC PBJ VIERNES GR.1;MINIBALONCESTO                                    ;PREBENJAMIN                                       ;CD EL VALLE C                                     ;MIXTO;Hortaleza
2015;1         ;1;687;106119;1;4;4;0;4;0;0;0;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBC PBJ VIERNES GR.2;MINIBALONCESTO                                    ;PREBENJAMIN                                       ;EUROPEO ALMAZAN                                   ;MIXTO;Hortaleza
2015;1         ;1;687;106223;1;4;4;0;4;0;0;0;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBC PBJ VIERNES GR.2;MINIBALONCESTO                                    ;PREBENJAMIN                                       ;C.D. EL VALLE B                                   ;MIXTO;Hortaleza
2015;1         ;1;687;106366;1;4;4;0;4;0;0;0;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBC PBJ VIERNES GR.2;MINIBALONCESTO                                    ;PREBENJAMIN                                       ;STO. SACRAMENTO                                   ;MIXTO;Hortaleza
2015;1         ;1;687;106449;1;4;4;0;4;0;0;0;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBC PBJ VIERNES GR.2;MINIBALONCESTO                                    ;PREBENJAMIN                                       ;CD SAN JOSE                                       ;MIXTO;Hortaleza
2015;1         ;1;687;106689;1;4;4;0;4;0;0;0;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBC PBJ VIERNES GR.2;MINIBALONCESTO                                    ;PREBENJAMIN                                       ;LA TORRE SAN MIGUEL PINAR DEL REY                 ;MIXTO;Hortaleza
2015;1         ;1;687;106848;1;4;4;0;4;0;0;0;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBC PBJ VIERNES GR.2;MINIBALONCESTO                                    ;PREBENJAMIN                                       ;MONTESSORI                                        ;MIXTO;Hortaleza
2015;1         ;1;687;107010;1;4;4;0;4;0;0;0;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;MINIBC PBJ VIERNES GR.2;MINIBALONCESTO                                    ;PREBENJAMIN                                       ;F.E.F.C. STA. CATALINA  "B"                       ;MIXTO;Hortaleza
